Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
1;1095761;Форма банка (без печати работодателя);Отпуск;1;0.43;женский;1;0;высшее;менеджер среднего звена;< 50;0;9;45;Торговля;ООО;холост / не замужем;0;0;0;0;0;0.045751634;1;0;0;0;0.5;2;2;146;4;1;1;27;72;1;0;0;0;0;0;0
1;1095781;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.38;женский;0;0;высшее;вспомогательный персонал;>250;0;101;44;Торговля;ЗАО;женат / замужем;1;1;0;0;0;0.1294964029;0;2;0;0;0.3333333333;3;6;121;9;2;1;3;91;1;1;1;0;1;1;0
1;1095801;Форма банка (без печати работодателя);Покупка автомобиля;1;0.12;мужской;1;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;38;33;Информационные технологии;ОАО;женат / замужем;0;0;0;0;0;0;1;0;0;0;0;0;2;23;2;0;1;31;88;0;0;0;0;0;0;0
1;1095821;2НДФЛ;Ремонт;1;0.13;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;10;52;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1095841;Форма банка (без печати работодателя);Ремонт;1;0.34;мужской;0;0;высшее;менеджер среднего звена;>250;0;126;53;Другое;Государственное предприятие;женат / замужем;1;1;0;0;0;0.4366197183;0;1;1;1;0.4;2;3;40;5;2;2;0;92;1;1;0;0;1;0;0
1;1095861;Форма банка (без печати работодателя);Ремонт;1;0.59;женский;1;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;< 50;0;53;42;Торговля;ООО;женат / замужем;0;0;0;0;0;0;1;0;0;0;0.6;3;2;151;5;2;1;21;99;0;0;0;0;0;0;0
1;1095881;Поступление зарплаты на счет;Покупка автомобиля;0;0.1;мужской;1;0;высшее;специалист;>250;0;18;35;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1095901;2НДФЛ;Ремонт;1;0.43;женский;2;0;среднее-специальное;вспомогательный персонал;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1095921;Форма банка (без печати работодателя);Ремонт;0;0.43;мужской;1;0;среднее-специальное;рабочий;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1095941;Форма банка (без печати работодателя);Покупка автомобиля;1;0.46;мужской;2;0;Высшее/Второе высшее/Ученая степень;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1095961;Форма банка (без печати работодателя);Отпуск;0;0.24;женский;0;0;высшее;специалист;>250;0;51;33;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1095981;2НДФЛ;Ремонт;1;0.34;мужской;2;0;среднее-специальное;менеджер среднего звена;< 50;0;87;47;Торговля;ООО;женат / замужем;1;1;0;0;0;0;1;0;0;0;0.5;2;0;58;2;1;0;61;70;0;0;0;0;0;0;0
1;1096001;Поступление зарплаты на счет;Покупка бытовой техники;1;0.28;мужской;0;0;среднее-специальное;вспомогательный персонал;< 50;0;29;25;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1096021;Поступление зарплаты на счет;Ремонт;0;0.36;мужской;1;0;высшее;торговый представитель;>250;0;17;30;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1096041;Поступление зарплаты на счет;Покупка автомобиля;0;0.39;мужской;0;0;среднее-специальное;рабочий;>250;1;73;26;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1096061;Форма банка (без печати работодателя);Ремонт;1;0.05;женский;1;0;высшее;специалист;>250;0;64;34;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1096081;Форма банка (без печати работодателя);Покупка автомобиля;0;0.39;мужской;2;0;Высшее/Второе высшее/Ученая степень;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1096101;2НДФЛ;Ремонт;0;0.44;мужской;0;0;высшее;менеджер по продажам;>250;3;41;26;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1096121;2НДФЛ;Покупка недвижимости/ строительство;0;0.58;женский;0;0;высшее;менеджер высшего звена;>250;0;262;51;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1096141;Форма банка (без печати работодателя);Лечение;0;0.48;женский;0;0;среднее-специальное;специалист;< 50;0;74;38;Туризм;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1096161;2НДФЛ;Ремонт;0;0.4;мужской;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1096181;Форма банка (без печати работодателя);Ремонт;0;0.36;мужской;0;0;высшее;менеджер высшего звена;< 50;0;36;38;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1096201;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.47;мужской;0;0;высшее;менеджер высшего звена;>250;0;31;28;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1096221;Поступление зарплаты на счет;Ремонт;1;0.44;мужской;1;0;среднее;рабочий;>250;0;81;32;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1096241;Форма банка (без печати работодателя);Другое;0;0.44;мужской;1;0;высшее;менеджер среднего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1096261;Поступление зарплаты на счет;Покупка мебели;0;0.25;женский;1;0;среднее-специальное;менеджер по продажам;< 50;0;47;42;Другое;ООО;холост / не замужем;2;1;0;0;0;0.0158730159;0;0;0;0;0.4;2;3;62;5;0;1;15;94;1;1;0;0;0;0;0
1;1096281;Свободная форма с печатью работодателя;Ремонт;0;0.46;женский;2;0;высшее;менеджер среднего звена;< 50;0;39;34;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1096301;Свободная форма с печатью работодателя;Ремонт;1;0.49;женский;2;0;среднее-специальное;специалист;>250;0;38;40;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1096321;Форма банка (без печати работодателя);Ремонт;1;0.36;мужской;0;0;среднее-специальное;специалист;< 50;0;31;30;Торговля;ООО;женат / замужем;4;2;2;0;0;0.017578125;1;5;0;0;0.3870967742;12;19;503;31;5;0;3;96;1;0;0;0;0;0;0
1;1096341;2НДФЛ;Покупка недвижимости/ строительство;0;0.26;мужской;0;0;высшее;специалист;< 50;0;111;48;Информационные технологии;ООО;холост / не замужем;0;0;0;0;0;0;1;0;0;0;0.3333333333;1;2;130;3;0;2;46;79;0;0;0;0;0;0;0
1;1096361;Форма банка (без печати работодателя);Ремонт;1;0.51;женский;0;0;высшее;менеджер среднего звена;< 50;0;58;28;Торговля;ООО;холост / не замужем;2;1;1;1;0;0.0248447205;1;2;0;0;0.3333333333;4;8;157;12;3;3;3;84;1;0;0;0;0;0;0
1;1096381;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.48;мужской;1;0;высшее;специалист;>250;1;48;45;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1096401;Поступление зарплаты на счет;Покупка автомобиля;1;0.33;мужской;0;0;высшее;специалист;>250;1;104;27;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1096421;Форма банка (без печати работодателя);Покупка автомобиля;1;0.42;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;< 50;0;17;36;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1096441;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.12;мужской;0;0;Высшее/Второе высшее/Ученая степень;рабочий;>250;0;185;49;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1096461;2НДФЛ;Ремонт;1;0.22;мужской;1;0;незаконченное высшее;специалист;>250;0;43;30;Торговля;ООО;женат / замужем;0;0;0;0;0;0;0;0;0;0;0;0;1;47;1;0;0;75;75;0;0;0;0;0;0;0
1;1096481;Поступление зарплаты на счет;Покупка мебели;1;0.41;женский;0;0;второе высшее;специалист;>250;0;8;24;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1096501;2НДФЛ;Ремонт;1;0.39;мужской;1;0;среднее-специальное;рабочий;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1096521;Форма банка (без печати работодателя);Покупка автомобиля;1;0.49;женский;0;0;высшее;специалист;>250;0;35;39;Другое;ООО;холост / не замужем;3;2;1;1;1;0.0245901639;0;0;0;0;0.4444444444;4;5;238;9;0;0;20;97;1;0;0;0;0;0;0
1;1096541;Поступление зарплаты на счет;Ремонт;0;0.19;мужской;1;0;высшее;специалист;>250;0;82;31;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1096561;Свободная форма с печатью работодателя;Ремонт;1;0.4;женский;1;0;среднее;вспомогательный персонал;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1096581;Форма банка (без печати работодателя);Ремонт;1;0.28;женский;1;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1096601;Свободная форма с печатью работодателя;Ремонт;1;0.34;женский;0;0;высшее;менеджер среднего звена;>250;0;30;42;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1096621;Форма банка (без печати работодателя);Другое;1;0.44;женский;0;0;среднее-специальное;вспомогательный персонал;>250;0;26;31;Торговля;ООО;женат / замужем;0;0;0;0;0;0;0;0;0;0;1;1;0;22;1;0;0;20;20;0;0;0;0;0;0;0
1;1096641;Форма банка (без печати работодателя);Ремонт;1;0.19;мужской;2;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1096661;2НДФЛ;Ремонт;0;0.49;женский;1;0;среднее-специальное;рабочий;>250;3;338;46;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1096681;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.46;мужской;1;0;среднее-специальное;специалист;>250;1;35;25;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1096701;Поступление зарплаты на счет;Ремонт;0;0.57;мужской;1;0;высшее;специалист;>250;1;38;35;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1096721;Поступление зарплаты на счет;Ремонт;0;0.58;мужской;0;0;среднее-специальное;рабочий;>250;1;221;48;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1096741;Поступление зарплаты на счет;Покупка автомобиля;1;0.16;мужской;1;0;среднее-специальное;специалист;>250;1;9;27;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1096761;Поступление зарплаты на счет;Покупка автомобиля;1;0.43;мужской;1;0;среднее;рабочий;>250;0;91;39;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1096781;Форма банка (без печати работодателя);Ремонт;0;0.3;женский;0;0;высшее;специалист;>250;0;25;46;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1096801;Форма банка (без печати работодателя);Ремонт;0;0.22;мужской;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1096821;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.21;женский;1;0;высшее;менеджер среднего звена;< 50;0;77;51;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
